id,age,salary,department_id,score,years_experience
927,36,646557,12,27.6,2
928,40,969655,11,30.93,9
929,44,138869,9,54.21,11
930,44,130172,6,44.14,13
931,42,338774,17,42.93,19
932,46,308633,20,97.47,23
933,34,828071,16,28.05,7
934,34,93513,4,50.92,4
935,41,143513,5,93.55,15
936,54,115741,11,55.14,23
937,30,1226095,2,79.34,3
938,45,58330,20,42.85,11
939,42,74168,14,98.02,1
940,35,1063470,20,99.31,7
941,30,227821,5,52.55,4
942,44,1082538,6,7.5,14
943,54,66539,3,2.9,12
944,23,126628,5,35.93,0
945,22,50567,5,88.9,0
946,41,59489,5,56.76,14
947,41,54920,17,35.75,14
948,50,931047,8,72.2,7
949,44,50309,15,31.18,6
950,26,67438,14,58.83,4
951,38,758217,19,33.33,16
952,41,51124,15,11.71,6
953,18,2377927,17,59.57,0
954,32,11620191,20,50.79,6
955,22,105302,13,60.07,1
956,23,52726,15,49.79,1
957,21,462533,20,13.82,0
958,58,101499,15,70.68,36
959,47,290736,8,57.13,2
960,18,77682,16,12.68,0
961,35,70281,13,9.23,0
962,46,67688,2,49.97,2
963,37,253210,19,63.99,0
964,44,387786,5,7.4,9
965,54,356368,10,11.68,10
966,37,56086,5,48.03,8
967,46,199911,14,57.99,9
968,48,53932,6,90.54,7
969,33,153213,16,70.21,5
970,27,104084,16,56.25,2
971,42,74640,3,98.12,4
972,37,120792,8,61.57,12
973,28,113926,10,37.12,5
974,30,53595,13,63.59,7
975,53,53844,15,0.95,18
976,25,53117,4,4.01,0
977,28,73443,17,37.27,1
978,36,183777,13,87.83,2
979,23,87595,1,0.69,1
980,23,165127,19,82.55,0
981,24,16298943,10,61.09,0
982,27,74806,5,85.72,4
983,36,51586,8,14.65,5
984,36,77568,4,96.09,10
985,44,1118462,13,96.03,9
986,30,236658,13,15.51,3
987,38,361708,10,95.08,3
988,42,97010,6,28.81,10
989,34,79399,16,20.89,2
990,28,607922,13,44.25,6
991,34,132273,12,66.7,9
992,62,188989,8,46.93,7
993,23,200920,8,58.18,0
994,54,95237,19,16.3,25
995,45,113499,10,86.43,7
996,36,234170,10,99.01,0
997,38,126651,4,59.35,13
998,37,300410,8,72.0,13
999,18,116050,15,79.63,0
1000,29,84172,6,33.62,7
1001,27,667502,16,91.08,3
1002,32,60792,17,37.91,2
1003,52,131171,6,14.73,22
1004,30,1900021,11,59.3,7
1005,31,101381,6,63.03,9
1006,45,444514,6,4.66,6
1007,37,120985,6,47.48,6
1008,24,60046,1,10.57,0
1009,36,74387,4,32.63,5
1010,49,92636,11,10.13,13
1011,21,337369,1,4.32,0
1012,54,121695,12,67.44,28
1013,30,72688,15,38.92,1
1014,51,983123,2,7.19,16
1015,28,50381,7,53.46,4
1016,46,70528,11,41.3,16
1017,44,64215,12,44.97,14
1018,37,51142,2,28.57,1
1019,42,109419,10,71.57,15
1020,31,6184310,20,63.32,6
1021,43,88830068,12,8.96,7
1022,21,1819071,19,53.27,0
1023,23,57001,6,61.52,1
1024,29,71546,4,30.31,4
1025,50,111755,19,68.9,2
1026,20,274211,9,87.66,0
1027,43,88133,14,33.33,13
1028,31,1235029,4,94.22,2
1029,38,229838,9,63.99,13
1030,59,11850916,7,60.57,3
1031,40,516458,17,41.47,13
1032,51,75495,19,29.37,17
1033,40,14213483,20,0.8,11
1034,31,184344,17,24.91,5
1035,25,1145529,9,53.37,0
1036,52,57176,9,43.58,30
1037,29,375638,16,81.47,2
1038,52,63585,6,0.32,19
1039,39,186285,13,88.42,1
1040,28,52149,19,83.8,0
1041,35,191957,2,16.51,11
1042,46,170913,8,55.92,11
1043,39,88339,15,93.89,5
1044,22,369672,2,91.03,0
1045,47,86177,16,58.01,7
1046,36,61730,2,77.77,13
1047,32,113707,10,68.44,6
1048,46,54101,5,15.25,19
1049,40,508262,19,84.25,1
1050,37,210017,1,55.21,1
1051,37,715925,4,25.68,6
1052,37,68935,1,22.02,3
1053,21,181515,4,16.52,1
1054,36,104538,13,49.16,5
1055,28,418578,10,72.49,6
1056,44,111010,17,48.76,20
1057,19,163682,20,37.18,1
1058,21,498171,17,65.53,1
1059,39,83443,14,92.62,14
1060,18,79985,3,89.78,0
1061,36,66961,17,83.44,9
1062,19,3188453,1,18.57,1
1063,18,139749,8,22.85,0
1064,45,103787,8,53.49,11
1065,38,74785,11,48.43,12
1066,23,734674,7,63.65,1
1067,20,52227,3,84.18,0
1068,27,72152,16,42.18,3
1069,39,170030,4,52.59,10
1070,42,123505,14,54.11,18
1071,35,114818,17,49.18,2
1072,53,98452,2,61.26,25
1073,18,95008,11,73.27,0
1074,60,55121,2,9.14,17
1075,26,79432,11,82.56,4
1076,51,1970301,3,31.61,0
1077,33,140779,17,78.53,1
1078,39,106383,7,96.21,6
1079,29,99602,7,90.99,5
1080,23,77628,1,93.61,0
1081,22,100575,11,14.91,0
1082,40,108427,15,16.41,1
1083,39,69427,20,79.86,13
1084,30,61151,10,63.07,4
1085,30,786502,3,14.73,2
1086,41,54779,3,42.63,0
1087,33,110673,9,88.37,4
1088,22,73929,2,61.51,0
1089,43,81623,10,0.32,4
1090,57,1202984,20,1.14,24
1091,40,550751,5,90.94,9
1092,39,52410,1,71.28,10
1093,22,55491,3,7.38,1
1094,37,650776,8,72.78,15
1095,41,2189640,1,71.51,5
1096,49,250655,6,3.96,24
1097,38,82615,16,22.86,10
1098,26,117320,5,49.49,3
1099,51,52024,5,70.49,19
1100,44,58713,20,22.88,5
1101,37,61082,9,20.19,1
1102,37,60862,16,81.58,4
1103,39,541844,8,77.12,16
1104,33,170608,17,45.14,0
1105,50,85722,1,17.38,4
1106,27,50175,6,92.18,4
1107,26,293324,18,15.86,2
1108,23,102372,17,35.05,0
1109,49,330080,6,19.07,2
1110,27,1229572,13,94.28,1
1111,25,560917,11,16.55,3
1112,18,80675,18,4.95,0
1113,47,67954,19,69.62,11
1114,25,212458,14,79.41,3
1115,26,80190,1,10.48,2
1116,21,100719,20,5.02,1
1117,62,51670,9,90.77,35
1118,39,61344,14,30.94,10
1119,30,25498137,2,93.89,1
1120,36,133723,4,95.18,10
1121,38,183926,8,83.55,3
1122,26,52153,7,90.55,4
1123,27,323324,14,46.48,1
1124,27,542499,18,54.1,2
1125,28,51342,8,44.16,4
1126,50,80230,14,51.14,27
1127,34,65952,6,68.11,1
1128,44,4307976,18,12.89,13
1129,34,67479,4,30.23,8
1130,43,186495,2,23.13,18
1131,40,453500,14,93.14,17
1132,47,406634,4,81.88,6
1133,36,84568,15,39.49,9
1134,47,81324,11,67.57,0
1135,48,83716,15,61.71,8
1136,34,115564,20,83.61,4
1137,52,70560,18,2.31,11
1138,47,88714,1,39.95,21
1139,30,114565,1,95.09,0
1140,46,394233,11,75.19,18
1141,27,72491,15,88.13,3
1142,49,56389,7,34.1,23
1143,40,203149,8,16.1,1
1144,46,104804,16,13.28,5
1145,39,68721,12,20.71,12
1146,20,137481,8,44.14,1
1147,31,50164,7,76.07,9
1148,33,75821,7,35.93,5
1149,35,136243,3,29.21,3
1150,20,50644,18,97.66,1
1151,43,67128,1,53.28,5
1152,45,340171,6,35.94,16
1153,34,68625,5,8.0,4
1154,29,387375,11,37.16,7
1155,24,115844,15,61.89,2
1156,31,286231,20,32.8,5
1157,49,685491,18,24.96,9
1158,36,96174,16,68.04,10
1159,28,66245,14,37.43,1
1160,39,124378,6,26.79,15
1161,33,351364,1,46.71,5
1162,34,51098,4,43.4,5
1163,18,424207,18,7.08,0
1164,42,113675,16,71.96,5
1165,31,58180,14,83.97,5
1166,30,55563,16,41.21,6
1167,30,52780,19,64.58,4
1168,40,105629,12,73.96,11
1169,38,53311,18,44.35,8
1170,36,74925,20,82.34,12
1171,51,51507,5,96.73,13
1172,26,277935,6,62.16,2
1173,44,103906,9,87.73,7
1174,18,2277678,12,96.49,0
1175,41,51147,19,68.21,5
1176,18,63979,13,13.39,1
1177,30,66625,7,67.51,6
1178,37,229856,10,23.98,15
1179,38,54084,10,77.41,11
1180,46,148371,19,79.36,16
1181,29,73975,15,51.5,1
1182,58,3505149,3,74.3,31
1183,43,60259,11,53.5,5
1184,45,291014,20,4.37,7
1185,37,77949,3,35.28,11
1186,23,694627,8,55.12,0
1187,47,125152,16,6.32,15
1188,35,853221,11,1.66,7
1189,31,368382,4,78.06,5
1190,34,73639,5,51.2,8
1191,45,954999,4,57.08,12
1192,42,169111,13,29.98,12
1193,38,82774,16,55.57,4
1194,25,121825,19,57.61,2
1195,43,230446,10,25.17,10
1196,70,83008,10,12.43,27
1197,36,631732,7,75.73,9
1198,29,137203,14,17.5,2
1199,22,130332,4,6.77,1
1200,37,94091,9,50.29,11
1201,21,101477,3,9.41,0
1202,41,68721,20,1.78,19
1203,36,456383,7,47.56,14
1204,34,134328,11,54.37,7
1205,36,145225,9,29.55,13
1206,36,62575,11,8.71,11
1207,24,51020,6,55.05,0
1208,62,132621,8,96.74,5
1209,36,165748,19,85.81,0
1210,42,50416,14,74.98,20
1211,47,71691,10,14.13,15
1212,36,82939,17,63.29,7
1213,25,52930,3,36.22,1
1214,35,55666,1,16.56,8
1215,41,187242,4,59.14,12
1216,48,476533,5,11.5,2
1217,29,63798,20,17.95,1
1218,49,54278,16,86.76,20
1219,26,97116,16,44.0,1
1220,33,60079,3,81.18,2
1221,32,123180,13,72.68,9
1222,51,168978,18,12.22,18
1223,22,93978,16,44.21,0
1224,46,418404,11,15.4,5
1225,21,93267,13,37.75,1
1226,28,92935,20,88.04,3
1227,47,59902,14,37.88,6
1228,37,589502,1,73.28,2
1229,43,279352,10,37.32,7
1230,31,57817,20,65.67,0
1231,59,101988,4,16.98,6
1232,31,64144,19,36.59,6
1233,43,60040,16,73.8,2
1234,42,242426,4,50.0,12
1235,45,227111,17,7.33,12
1236,53,94188,17,24.46,25
1237,32,492718,20,66.03,8
1238,30,153078,3,14.27,7
1239,18,73785,11,92.83,0
1240,42,60920,12,2.56,8
1241,47,78263,20,76.86,6
1242,32,72965,15,97.89,6
1243,35,1302284,15,8.48,2
1244,18,297755,17,56.44,1
1245,31,173849,14,99.36,0
1246,30,420991,15,61.29,5
1247,52,549579,5,43.44,1
1248,30,79353,3,44.35,8
1249,25,70587,16,52.05,1
1250,41,68238,11,81.62,12
1251,48,103683,4,85.79,9
1252,24,90561,16,50.38,1
1253,40,50497,9,7.48,11
1254,43,1335579,13,72.63,10
1255,19,217918,9,40.53,1
1256,33,101013,19,70.98,10
1257,36,63006,15,65.34,14
1258,26,58451,8,2.08,0
1259,38,61258,2,7.68,16
1260,37,234434,18,14.62,0
1261,25,70666,11,72.97,0
1262,27,68141,6,57.52,0
1263,30,59104,11,56.37,8
1264,28,58425,16,44.8,2
1265,52,280796,15,88.8,6
1266,22,69483,19,38.75,1
1267,19,59906,1,4.58,1
1268,30,2174781,1,43.23,2
1269,49,245056,1,55.81,0
1270,30,101869,2,63.29,5
1271,33,67211,14,12.23,3
1272,33,50956,11,81.68,1
1273,43,224043,18,50.4,6
1274,37,152264,13,16.41,0
1275,43,212705,5,39.42,5
1276,39,63223,8,95.69,0
1277,32,260801,12,58.47,7
1278,54,50574,7,40.46,17
1279,52,50537,15,39.19,13
1280,49,189278,4,12.38,16
1281,30,61174,11,60.15,8
1282,29,51323,16,41.42,3
1283,43,282996,12,15.09,9
1284,21,80153,7,82.56,0
1285,32,70644,17,19.94,3
1286,34,76195,9,25.64,6
1287,35,528686,12,20.65,0
1288,46,209899,19,27.84,12
1289,47,65172,18,0.65,8
1290,54,69767,5,87.52,4
1291,22,97131,17,20.87,0
1292,38,5240367,15,65.73,11
1293,33,153153,19,74.01,9
1294,46,266388,3,18.13,5
1295,27,56385,8,50.35,0
1296,36,826991,9,52.63,6
1297,44,2888434,5,33.25,12
1298,21,52246,2,22.61,0
1299,31,408887,9,6.98,5
1300,47,94556,17,34.73,9
1301,44,109153,16,69.74,2
1302,35,130354,15,72.07,0
1303,41,50643,3,69.57,6
1304,36,51087,4,70.25,6
1305,34,104740,4,3.75,12
1306,36,157042,11,63.64,13
1307,36,57633,11,86.69,13
1308,36,81229,20,43.44,5
1309,42,99518,4,62.77,13
1310,30,64108,7,76.81,0
1311,26,91293,7,62.56,3
1312,31,229682,9,44.64,3
1313,37,96524,18,59.87,12
1314,42,56389,10,27.38,11
1315,43,2915365,20,46.26,9
1316,32,87482,6,46.26,4
1317,45,57516,3,73.93,10
1318,50,89793,1,83.12,3
1319,30,58350,9,15.65,5
1320,18,287043,7,63.68,0
1321,29,59789,10,4.05,4
1322,39,55261,17,58.05,12
1323,56,175591,10,40.83,25
1324,32,56778,5,75.28,1
1325,31,269255,19,21.62,2
1326,43,2499148,5,38.81,4
1327,32,100085,9,57.87,10
1328,48,50671,6,17.76,3
1329,25,91613,7,30.94,1
1330,41,71845,11,87.79,3
1331,48,101749,8,21.16,22
1332,24,191296,18,27.81,2
1333,35,57372,9,90.03,2
1334,33,54085,4,41.2,7
1335,18,55397,12,37.48,1
1336,18,645759,9,67.6,0
1337,43,210100,20,48.02,17
1338,26,250574464,2,33.62,2
1339,31,61948,6,2.32,0
1340,51,100285,13,38.57,22
1341,28,64650,11,97.1,0
1342,41,62065,11,0.98,5
1343,35,95098,9,87.53,12
1344,24,52971,17,86.42,0
1345,37,72361,13,71.87,6
1346,46,57098,4,83.05,2
1347,24,89834,15,45.19,0
1348,27,98082,17,27.66,2
1349,38,122291,9,70.49,0
1350,39,109024,3,50.23,9
1351,38,101977,13,83.1,13
1352,58,55322,20,81.73,30
1353,26,135046,9,82.08,1
1354,28,78956,19,90.95,5
1355,36,97535,15,48.56,2
1356,21,529758,5,40.31,0
1357,41,58183,7,79.65,8
1358,32,57286,6,6.54,6
1359,30,63437,2,57.52,1
1360,42,60924,1,24.79,18
1361,40,9705849,13,0.9,14
1362,21,143372,15,8.17,0
1363,31,62202,15,53.85,1
1364,32,130567,19,61.42,9
1365,58,2088296,14,95.17,17
1366,34,98618,20,37.15,0
1367,45,50775,4,53.95,14
1368,42,288153,10,91.05,19
1369,46,86547,12,9.31,18
1370,42,59984,8,77.41,17
1371,32,104860,11,30.84,2
1372,32,51887,4,81.56,3
1373,34,78686,3,84.05,5
1374,41,62429,18,64.74,16
1375,38,78007,19,39.44,10
1376,38,114683,19,87.13,7
1377,25,941416,8,43.98,0
1378,18,164798,5,10.56,1
1379,34,279508,10,28.62,10
1380,29,953045,10,46.43,1
1381,21,171588,13,90.05,1
1382,29,95144,17,16.73,1
1383,43,51264,10,43.1,9
1384,54,184278,10,10.53,24
1385,50,68929,15,50.1,9
1386,36,510760,15,7.31,6
1387,44,61743,4,9.75,0
1388,39,1115885,8,4.36,11
1389,58,50634,17,6.48,19
1390,34,90800,18,54.74,1
1391,23,50739,10,40.59,1
1392,26,106897,17,45.13,2
1393,49,60263,7,81.55,22
1394,49,203882,13,50.08,19
1395,30,50499,18,84.32,8
1396,25,181121,8,7.79,1
1397,23,54467,13,39.74,0
1398,41,84922,13,98.16,13
1399,48,210029,3,29.16,20
1400,31,90401,11,70.43,4
1401,40,1670599,20,75.36,1
1402,18,129613,1,38.07,1
1403,37,1660626,18,76.67,5
1404,34,73973,14,63.62,9
1405,57,370797,20,85.1,13
1406,44,89917,11,63.21,0
1407,45,63829,6,86.14,21
1408,40,159319,14,57.44,14
1409,39,131781,19,93.3,3
1410,45,139943,12,53.57,15
1411,45,58791,4,25.23,1
1412,55,55710,3,66.55,9
1413,31,68718,18,71.33,7
1414,24,829895,18,84.56,2
1415,42,213260,16,60.84,3
1416,24,54300,6,54.09,1
1417,22,53527,19,52.81,0
1418,32,109618,9,41.77,0
1419,48,73307,1,48.01,11
1420,38,93202,17,2.75,15
1421,39,5519513,4,88.88,6
1422,40,50680,3,98.19,3
1423,21,82535,6,98.63,0
1424,27,61932,18,58.74,2
1425,26,57712,14,20.27,2
1426,41,242557,17,98.14,0
1427,51,59825,10,65.95,10
1428,28,437683,7,89.55,6
1429,25,55866,14,44.49,1
1430,44,81629,16,98.08,5
1431,26,72159,1,82.23,2
1432,35,61043,3,54.11,4
1433,41,125006,17,47.03,2
1434,31,1266465,7,51.38,5
1435,33,192310,3,31.75,6
1436,42,132111,17,78.01,16
1437,40,402432,10,92.33,5
1438,22,78540,17,83.49,0
1439,33,67734,15,7.15,2
1440,43,109410,19,44.14,15
1441,48,375295,19,75.7,3
1442,24,131412,12,19.41,0
1443,31,94550,18,50.57,3
1444,25,54484,10,15.24,2
1445,34,51480,20,3.73,9
1446,51,91720,9,20.17,28
1447,48,129831,15,25.36,2
1448,38,182790,19,60.64,11
1449,31,51476,13,11.08,6
1450,49,260969,19,8.31,25
1451,52,59679,11,34.24,16
1452,37,59141,9,96.36,6
1453,27,152550,13,46.71,5
1454,35,94046,18,82.35,12
1455,24,63001,14,1.47,0
1456,44,109136,20,47.31,14
1457,38,70059,1,75.77,5
1458,27,127097,18,34.55,4
1459,18,50073,6,87.3,1
1460,35,105466,1,59.63,12
1461,40,182895,6,37.39,8
1462,41,66544,6,32.91,9
1463,43,72688,1,43.73,6
1464,28,68952,11,85.27,3
1465,55,145283,18,67.13,29
1466,28,200489,12,22.58,3
1467,18,241253,19,62.78,0
1468,45,55436,2,86.46,2
1469,45,343954,13,61.36,20
1470,40,79845,8,70.12,8
1471,34,1029896,9,3.05,1
1472,29,74037,7,72.71,0
1473,22,155155,17,19.75,1
1474,27,55521,4,49.86,1
1475,41,65322,13,96.4,2
1476,26,92645,13,36.62,3
1477,41,70763,3,61.28,2
1478,20,177726,19,90.77,1
1479,51,51521,12,37.57,16
1480,37,148249,7,90.58,0
1481,43,197386,7,20.48,17
1482,36,244065,5,23.96,1
1483,33,60260,4,14.93,0
1484,37,501880,20,29.42,15
1485,37,102113,13,1.78,9
1486,47,62322,19,85.12,13
1487,35,69890,15,99.22,3
1488,51,55379,10,10.41,19
1489,41,110556,19,53.38,14
1490,31,52646,19,60.68,3
1491,41,72497,8,44.43,5
1492,40,79467,6,9.49,1
1493,31,54723,17,43.13,0
1494,40,64577,18,52.72,4
1495,33,63866,6,13.22,5
1496,34,274115,5,36.71,2
1497,37,84086,13,60.87,8
1498,46,61774,7,51.75,3
1499,36,112929,3,79.4,12
1500,24,75105,19,67.84,2
1501,35,69219,5,65.77,0
1502,32,640301,18,20.78,1
1503,27,72883,18,7.58,0
1504,35,70037,17,55.57,8
1505,37,62325,20,86.78,6
1506,46,57700,7,6.93,16
1507,34,53073,19,52.43,3
1508,18,86362,20,6.18,1
1509,33,68883913,9,4.66,3
1510,37,140474,12,89.4,11
1511,33,59680,19,33.55,2
1512,27,68216,5,47.61,0
1513,38,80268,17,57.57,16
1514,45,383760,11,35.61,5
1515,38,155652,4,49.52,12
1516,34,105323,1,95.68,4
1517,49,103471,5,76.03,21
1518,28,585860,13,20.46,1
1519,40,68939,20,22.87,3
1520,47,63493,18,62.56,18
1521,40,143649,18,11.82,1
1522,44,100390,7,14.74,8
1523,42,103596,14,38.21,11
1524,45,52475,1,4.98,6
1525,60,88947,17,18.17,25
1526,18,51270,14,4.73,1
1527,44,50881,5,90.69,5
1528,30,254351,9,68.29,2
1529,58,56444,5,18.24,8
1530,56,103028,18,77.42,13
1531,31,364726,4,60.43,7
1532,38,51540,1,79.83,5
1533,38,51629,15,22.84,0
1534,27,97082,19,73.49,0
1535,43,71931,9,62.4,2
1536,22,263408,16,44.09,1
1537,60,61176,13,71.09,15
1538,18,82094,13,58.3,1
1539,46,77427,7,85.5,17
1540,53,70843,18,47.75,4
1541,29,134491,8,65.23,2
1542,20,588060,14,59.58,1
1543,27,71192,5,23.57,3
1544,47,50391,16,83.91,10
1545,34,87257,3,86.47,2
1546,25,63159,18,0.91,2
1547,43,57385,9,79.25,14
1548,24,347439,14,95.12,2
1549,42,57468,5,26.92,16
1550,30,870544,11,26.33,8
1551,34,56712,16,11.13,3
1552,38,286455,17,27.79,13
1553,29,120968,8,29.18,4
1554,48,53450,4,94.29,21
1555,51,66393,18,25.5,16
1556,30,1630846,1,23.39,5
1557,34,246462,7,48.69,10
1558,19,101623,11,85.52,0
1559,28,52169,11,29.62,3
1560,34,70221,1,67.68,3
1561,46,120071,11,72.16,7
1562,46,90141,8,8.69,11
1563,24,62137,13,25.24,2
1564,28,112424,11,48.09,6
1565,18,76048,6,30.65,1
1566,30,79275,14,11.46,6
1567,47,1612756,4,27.58,4
1568,35,59399,5,8.62,1
1569,44,54380,3,61.6,20
1570,40,61785,10,26.33,12
1571,36,59475,12,83.98,1
1572,34,76758,16,85.21,3
1573,25,422092,12,33.82,2
1574,35,72194,13,67.23,3
1575,29,78213,15,47.14,2
1576,47,75858,12,91.06,7
1577,35,200414,19,19.56,11
1578,33,149714,1,2.98,0
1579,40,462201,15,1.62,9
1580,37,65483,7,69.27,12
1581,18,63887,11,17.19,0
1582,28,50706,19,83.8,4
1583,41,52044,2,14.17,15
1584,38,96470,16,83.5,16
1585,53,118016,7,63.65,8
1586,51,78379,11,72.3,11
1587,48,59334,8,52.09,8
1588,34,60263,9,93.48,4
1589,26,139010,1,35.67,2
1590,39,1805267,13,52.69,12
1591,38,55290,17,86.22,3
1592,22,53248,3,47.41,0
1593,40,197856,12,87.34,11
1594,55,165050,9,89.77,23
1595,35,85699,3,55.56,1
1596,18,71269,11,73.69,1
1597,27,248323,8,64.47,0
1598,27,52595,1,5.1,2
1599,39,1290218,9,26.66,5
1600,36,73844,9,35.95,7
1601,56,153485,9,21.41,34
1602,36,393932,18,15.07,0
1603,43,52593,3,35.0,17
1604,34,68963,11,21.76,11
1605,43,284438,18,77.57,19
1606,40,102504,14,57.72,14
1607,18,325844,17,32.19,0
1608,35,58030,10,10.08,12
1609,56,109426,19,48.58,31
1610,29,69645,20,45.98,2
1611,42,83831,4,64.15,15
1612,27,59899,16,38.86,0
1613,27,1251783,18,45.1,2
1614,52,234722,10,73.45,27
1615,33,98444,2,53.44,1
1616,25,114485,10,81.99,3
1617,38,73355,1,34.46,8
1618,25,169241,14,84.73,3
1619,37,63684,8,14.34,8
1620,36,50539,13,35.5,10
1621,33,93801,3,99.74,9
1622,31,1626601,15,14.93,0
1623,37,157409,3,54.3,14
1624,25,76840,5,10.58,2
1625,34,328637,15,70.72,4
1626,41,319837,3,28.35,12
1627,30,69665,16,59.53,0
1628,44,339086,5,33.2,5
1629,34,54513,16,5.01,7
1630,29,53528,17,56.75,7
1631,32,306231,10,0.98,3
1632,39,61533,1,58.44,17
1633,30,50981,13,2.21,8
1634,57,72204,8,39.61,21
1635,45,57478,4,83.45,8
1636,22,54823,17,53.15,1
1637,52,99412,2,20.67,21
1638,34,181677,18,93.7,8
1639,33,106234,15,62.33,10
1640,33,55603,13,5.76,3
1641,46,936097,12,0.64,24
1642,51,100194,3,44.58,4
1643,24,382432,4,60.32,0
1644,25,62045,8,23.81,1
1645,42,103217,2,4.23,3
1646,32,58949,10,41.53,3
1647,24,125419,14,10.17,1
1648,38,102416,1,73.66,6
1649,23,109831,16,93.44,0
1650,20,171850,3,84.55,0
1651,42,97685,4,97.67,10
1652,37,95456,17,70.97,0
1653,32,435881,11,0.08,7
1654,41,93054,17,69.95,5
1655,41,213796,19,46.98,18
1656,46,74121,11,12.48,23
1657,47,69446,12,83.75,15
1658,49,69709,15,99.4,13
1659,18,167227,2,35.94,0
1660,38,229111,18,84.11,3
1661,56,703840,17,40.76,2
1662,44,128844,3,94.68,16
1663,43,53568,17,35.49,8
1664,39,276795,20,65.61,11
1665,25,399346,6,28.93,0
1666,31,50911,17,12.69,8
1667,25,143179,9,48.28,1
1668,34,77256,20,50.94,2
1669,54,54936,10,92.08,21
1670,35,191064,15,85.17,12
1671,36,58588,11,90.8,1
1672,50,126184,5,46.27,0
1673,28,59985,14,71.18,0
1674,37,540247,2,90.91,8
1675,33,317406,6,56.03,1
1676,38,100576,19,18.25,11
1677,30,291884,16,41.78,5
1678,38,157972,15,9.3,13
1679,48,52805,20,2.93,19
1680,31,155010,11,95.6,3
1681,27,61667,2,96.89,0
1682,29,50424,14,87.59,4
1683,39,120756,6,51.3,6
1684,35,51108,8,79.97,12
1685,18,76993,19,2.21,1
1686,43,81068,20,99.11,3
1687,30,163042,18,76.96,4
1688,49,109520,20,90.67,18
1689,23,110758,11,56.06,1
1690,18,341448,16,74.48,1
1691,23,108978,8,21.72,1
1692,42,816840,1,68.05,19
1693,40,55070,9,33.8,8
1694,23,139453,14,90.12,0
1695,30,2306209,12,64.72,5
1696,32,84125,18,95.74,1
1697,25,98071,3,80.01,0
1698,55,78570,12,47.24,16
1699,27,79581,12,4.85,1
1700,41,64881,1,8.32,7
1701,41,90947,5,88.83,13
1702,27,89579,9,32.33,1
1703,24,172126,13,81.61,2
1704,25,1052969,14,39.6,2
1705,37,56430,1,44.56,14
1706,38,51085,6,53.33,7
1707,46,50917,8,86.71,2
1708,27,67365,17,45.53,4
1709,39,62988,13,82.49,0
1710,42,69182,11,11.22,7
1711,34,72015,13,14.07,10
1712,29,79630,13,26.86,0
1713,22,351084,11,85.72,1
1714,31,82619,5,8.78,0
1715,18,143680,9,63.11,1
1716,27,72131,10,64.15,5
1717,53,128944,14,6.25,2
1718,31,52995,4,33.8,6
1719,34,72712,8,49.74,3
1720,18,52568,6,95.49,1
1721,49,374117,11,21.44,22
1722,39,94357,16,71.43,10
1723,23,76317,7,25.95,1
1724,43,277708,13,32.31,8
1725,50,322356,9,74.69,7
1726,18,741197,14,95.4,0
1727,38,117993,20,37.8,10
1728,27,122744,9,98.39,4
1729,30,53467,4,61.79,1
1730,23,278083,10,26.26,0
1731,38,97501,11,56.36,12
1732,23,66098,7,31.92,0
1733,24,112386,14,31.51,2
1734,36,125944,8,88.56,12
1735,36,90424,12,96.76,2
1736,46,50314,9,30.98,6
1737,40,244112,9,52.47,17
1738,40,51964,4,31.39,12
1739,42,61437,8,45.74,1
1740,22,61991,13,45.9,1
1741,35,2437433,19,48.69,10
1742,24,68226,6,93.14,2
1743,32,113117,1,54.59,0
1744,50,73291,1,31.13,13
1745,20,58738,10,98.61,0
1746,18,74639,14,97.45,1
1747,49,243275,11,17.4,22
1748,36,111198,9,7.17,10
1749,23,166027,11,10.1,0
1750,32,90842,6,43.45,7
1751,47,53192,12,85.05,18
1752,29,401807,19,68.89,2
1753,48,165463,20,89.87,11
1754,45,247775,4,99.68,21
1755,43,165116,4,51.6,4
1756,42,98930,7,61.42,19
1757,60,60896,14,9.19,13
1758,27,69203,19,29.17,1
1759,24,496718,10,6.07,2
1760,36,53198,5,11.61,7
1761,28,75911,5,7.5,2
1762,36,73981,19,94.55,3
1763,50,97327,8,62.53,7
1764,26,70457,13,57.57,4
1765,57,119011,20,62.3,0
1766,48,88868,12,76.4,16
1767,40,137543,10,34.02,13
1768,40,52189,4,90.26,7
1769,19,1092103,11,49.27,0
1770,34,118911,16,61.37,9
1771,24,64201,2,54.37,2
1772,41,68399,4,21.8,13
1773,19,51452,17,30.36,0
1774,31,71443,10,90.86,9
1775,44,75440,11,1.66,8
1776,26,96338,3,88.81,0
1777,34,52753,20,1.65,2
1778,35,138040,7,83.37,13
1779,27,29933905,11,36.91,1
1780,53,81642,19,8.43,9
1781,39,50865,10,47.33,11
1782,45,71567,11,33.28,16
1783,45,67043,15,49.48,21
1784,28,74746,10,49.74,4
1785,37,54529,20,23.46,1
1786,49,356240,6,87.84,7
1787,37,1284612,17,79.94,8
1788,33,238291,1,19.03,0
1789,37,66063,8,84.34,10
1790,39,108285,10,13.04,13
1791,24,69837,11,16.68,0
1792,18,1085068,16,56.86,1
1793,46,312389,19,78.4,5
1794,35,91815,15,67.7,3
1795,28,104015,14,98.52,1
1796,24,60130,4,68.65,0
1797,49,954625,15,42.16,19
1798,18,55020,19,65.9,0
1799,31,271353,15,33.62,8
1800,34,147760,5,48.33,8
1801,37,107825,3,18.27,7
